date,window_id,window_start,window_end,n_days,n_assets,corr_f_edge_mean,corr_f_edge_median,corr_f_edge_q10,corr_f_edge_q05,corr_f_edge_ltm10,corr_f_edge_frac_neg,corr_f_vertex_mean,corr_f_vertex_median,corr_f_vertex_q10,prec_f_edge_mean,prec_f_edge_median,prec_f_edge_q10,prec_f_edge_q05,prec_f_edge_ltm10,prec_f_edge_frac_neg,prec_f_vertex_mean,prec_f_vertex_median,prec_f_vertex_q10
2016-11-21,1482,2015-11-23,2016-11-21,252,164,-2157.6011199709055,-2080.728216533151,-3844.4252092819515,-4558.616962588914,-4763.037278706358,0.9981873111782478,-1327.451222733042,-1481.8329350793483,-2727.017887088318,-50.413173328570025,-44.70305612776841,-87.39801218780192,-102.48848925205516,-110.24793453948318,1.0,-48.79692924200641,-48.630658635957445,-60.07253519009829
2016-11-22,1483,2015-11-24,2016-11-22,252,164,-2150.8083619517583,-2072.632048836619,-3843.8269792244187,-4527.918418898753,-4755.59041391801,0.9981884057971014,-1326.5462694280727,-1461.5957778495774,-2719.4905361412452,-58.05134446996179,-43.29307626744422,-125.6879030997091,-167.06232377494888,-184.29441887882058,0.9946638207043756,-35.02281455672695,-30.108830593755172,-74.29240556596959
2016-11-23,1484,2015-11-25,2016-11-23,252,164,-2135.471209116963,-2065.3550902628117,-3827.542042320737,-4521.169857614141,-4723.800365162264,0.9981884057971014,-1320.2746563239389,-1456.5990858975388,-2712.745185138288,-59.75072212748453,-42.192899413674525,-133.02914792079184,-174.31653847294672,-193.61308821725726,0.9936440677966102,-36.17401217470043,-29.994976281489592,-74.97444552310264
2016-11-25,1485,2015-11-27,2016-11-25,252,164,-2138.754380164616,-2069.898337872419,-3841.4011363842296,-4526.140435827908,-4746.214053625442,0.9981884057971014,-1328.8876552615188,-1448.29411375493,-2696.9854484889725,-50.754305079474044,-44.90854100269107,-87.23394359751624,-103.67138393089579,-111.52984872962402,1.0,-49.08995840788297,-48.70758736998324,-60.63482427631662
2016-11-28,1486,2015-11-30,2016-11-28,252,164,-2142.9776968594206,-2085.5094923743177,-3810.39233294677,-4507.808279519972,-4717.595767079484,0.9981884057971014,-1322.560151033146,-1427.8208590996128,-2700.399838645645,-53.1150689311307,-45.156072498838235,-96.94176478072625,-117.30047970256945,-124.1368197791979,1.0,-49.49966423975017,-47.965362407743314,-68.83730819824416
2016-11-29,1487,2015-12-01,2016-11-29,252,164,-2148.74976219261,-2081.045962828854,-3821.274176049794,-4529.878033898361,-4716.508990055333,0.9981884057971014,-1324.922856989299,-1417.4642879721796,-2700.7298071754417,-52.73319873806423,-45.24199024862414,-95.1553522386847,-116.78377258930544,-122.79760259009166,1.0,-49.20720146796041,-47.73167601030852,-67.86188915720511
2016-11-30,1488,2015-12-02,2016-11-30,252,164,-2084.9264444228183,-2024.2226676555852,-3732.7005417852124,-4373.586037650016,-4610.521951330515,0.998186215235792,-1297.644130093557,-1403.1276710202121,-2637.0055048438885,-65.3409735796575,-41.64544291750358,-145.84694608813578,-216.97410465327923,-249.12051534531264,0.9935553168635876,-40.83142456282232,-35.192817998091755,-79.89259029017651
2016-12-01,1489,2015-12-03,2016-12-01,252,164,-2002.5788856548006,-1972.8952215238621,-3649.0109034737593,-4270.881676985468,-4460.629250874622,0.9987900786448881,-1243.719815213103,-1310.3107428354592,-2576.6800150016143,-50.58800972902882,-45.33275978818753,-86.93964560010544,-102.19974296929159,-109.8495241813273,1.0,-48.99224175891288,-48.971479575684334,-60.16063432660295
2016-12-02,1490,2015-12-04,2016-12-02,252,164,-1987.1515483507037,-1957.723488633202,-3610.8561031445242,-4219.501044540448,-4393.536964487764,0.9987900786448881,-1220.78666964846,-1296.7327103108178,-2468.8295261888,-50.77724056099628,-45.24891568969378,-87.99360511468603,-102.24836266130029,-110.19176633577037,1.0,-49.12365482814151,-48.94061221266254,-60.97187320925588
2016-12-05,1491,2015-12-07,2016-12-05,252,164,-2002.669721761932,-1951.7386346549415,-3617.5996422915177,-4223.281997969525,-4400.035197556707,0.9987900786448881,-1243.0465882330432,-1303.067058324551,-2590.306177629427,-52.92843277760786,-44.68608834949575,-98.31018011154521,-116.29928609635806,-125.13914114928545,1.0,-49.08751557509892,-47.37457656996558,-68.55550690232344
2016-12-06,1492,2015-12-08,2016-12-06,252,164,-1988.4716716559747,-1949.5486011805092,-3600.797450378516,-4241.099107215175,-4381.647079028798,0.9987908101571947,-1226.1580405034542,-1293.6068929793441,-2527.060848040395,-54.03822365691936,-37.904344845659296,-123.36673150092413,-160.33594841157606,-175.0290912071408,0.996594778660613,-32.23563867306613,-26.040152918319123,-70.76788739902229
2016-12-07,1493,2015-12-09,2016-12-07,252,164,-1985.5847365020986,-1940.380743652816,-3558.541278537734,-4163.850373656707,-4355.604499421171,0.9987908101571947,-1219.094438570778,-1281.826771476644,-2488.521825173765,-56.67558848893447,-41.93939940351683,-130.074858141589,-162.8169135443753,-178.74445042706,0.9955456570155902,-34.1163524377449,-28.371261094987243,-76.13393189041373
2016-12-08,1494,2015-12-10,2016-12-08,252,164,-1988.5594331113111,-1939.0088085033117,-3583.8026836497042,-4235.666190745565,-4390.102816928117,0.9987915407854985,-1231.858918003207,-1285.2680612038248,-2603.4823453282715,-67.04061386884827,-39.77028625870547,-163.03863846660445,-243.84035284694716,-264.87820514314865,0.9943502824858758,-39.2054310584917,-30.634878455813194,-82.11839586171932
2016-12-09,1495,2015-12-11,2016-12-09,252,164,-1983.5917971507706,-1914.2905272833514,-3572.7924022114694,-4250.653231932807,-4423.400648924667,0.9987908101571947,-1235.3645356510792,-1288.605017541631,-2571.6866776996876,-51.223639764815864,-45.74969330416583,-88.94905643154712,-105.84158587297483,-111.3746821128491,1.0,-49.53985673764357,-49.7353802978726,-61.27404403920983
2016-12-12,1496,2015-12-14,2016-12-12,252,164,-1951.0866598364462,-1890.7028098595956,-3511.6416248344267,-4121.385519287554,-4315.6456645903245,0.9993961352657005,-1211.504667410281,-1217.4418378057062,-2518.1056364960386,-46.768164885685884,-34.52272444772329,-102.49396879648486,-135.8131408300421,-147.06983064599356,0.9964994165694282,-27.662054159963485,-23.81376874619179,-62.351627595168836
2016-12-13,1497,2015-12-15,2016-12-13,252,164,-1966.647418899459,-1896.6425946437419,-3542.1652170860916,-4168.180429803326,-4355.917653147129,0.9987915407854985,-1223.7347271988058,-1246.7424534526572,-2532.7723294043744,-53.36154785900939,-45.96499055454718,-97.53699718474846,-115.90889402342607,-124.57880825670314,1.0,-49.65045126613277,-49.22072024769602,-68.6881187905909
2016-12-14,1498,2015-12-16,2016-12-14,252,164,-1945.0123408181366,-1895.984875492321,-3499.5823715566494,-4101.2534164200915,-4245.058163385284,0.9987908101571947,-1204.9819311422361,-1211.9670349154333,-2479.8064628305547,-53.5133883371023,-38.435283752992724,-123.06118926322998,-157.9575819399597,-172.63239635448267,0.9965909090909091,-31.712534814276907,-25.387759691421593,-70.0358168675742
2016-12-15,1499,2015-12-17,2016-12-15,252,164,-1970.2768600944355,-1906.980955980167,-3520.23022759269,-4140.1174332061955,-4299.035553029145,0.9993954050785974,-1213.7776289761352,-1258.5688123125924,-2586.3515802284396,-223.2390984850448,-198.0453041592648,-373.4265210461723,-432.7658249958749,-463.4865321049647,1.0,-201.14117387342398,-185.91691532278594,-299.57016285159165
2016-12-16,1500,2015-12-18,2016-12-16,252,164,-1912.024380882656,-1859.758781919917,-3412.308854712376,-4071.6946850085315,-4193.463023196844,0.999395039322444,-1178.0130562302418,-1208.3345445663574,-2437.6790575706696,-51.096004787471294,-45.328180002248835,-89.16370403568497,-103.60702710801142,-111.85290310271375,1.0,-49.48427936683668,-48.812354452352494,-60.88702726699342
2016-12-19,1501,2015-12-21,2016-12-19,252,164,-1912.93766797486,-1854.0273740449948,-3416.799456001653,-4054.2266283561216,-4184.964415975366,0.999395039322444,-1179.3056462637117,-1194.945419250998,-2472.406446948231,-50.92433879729231,-44.664783324257364,-89.16066454323332,-102.76231554175858,-110.95345616812466,1.0,-49.3138145486361,-48.73684158675295,-60.987802141811414
2016-12-20,1502,2015-12-22,2016-12-20,252,164,-1889.8012431183101,-1840.8017992081684,-3384.5232658192303,-3993.0643913921294,-4119.585996043817,0.999395039322444,-1166.8581085343528,-1140.5502771078704,-2471.53710946432,-53.45807321616469,-45.59111127628726,-97.93016373827408,-115.22751339135935,-125.98333226105972,1.0,-49.77570541359494,-47.826540119720136,-68.16082189487557
2016-12-21,1503,2015-12-23,2016-12-21,252,164,-1906.5889318294917,-1852.347050448701,-3410.0864798753264,-4039.893588931191,-4162.799394529103,0.999395039322444,-1176.921783727421,-1167.740850947605,-2415.7843689876404,-47.46684156480111,-34.19226404935141,-105.84672386460794,-136.76708857332406,-148.78601937809188,0.99644128113879,-27.67910946102468,-23.123350992008987,-61.69539174620097
2016-12-22,1504,2015-12-24,2016-12-22,252,164,-1895.59334365853,-1835.0270827484483,-3438.5890828705183,-4035.523668766985,-4173.238155006448,0.9993954050785974,-1171.2479755723352,-1154.307409766231,-2414.0241600515537,-229.37374343138382,-202.26139465013227,-398.1048819836833,-464.5076709862377,-484.51056498474577,1.0,-204.66563047523724,-192.54841239604264,-300.25803436771866
2016-12-23,1505,2015-12-28,2016-12-23,252,164,-1895.1264118943955,-1836.0479654502212,-3426.593453582772,-4061.19735805855,-4155.545319642522,0.9993954050785974,-1168.0625163794139,-1135.6234815866508,-2435.2787181210506,-48.8878261396164,-33.83558172601067,-109.95510860395564,-140.34618229059845,-157.65044966999469,0.9927536231884058,-28.610890677842647,-25.397765455802464,-63.704284197400945
2016-12-27,1506,2015-12-29,2016-12-27,252,164,-1900.4626135670414,-1832.8788438314782,-3432.5876208720088,-4061.3400966652034,-4172.617332148939,0.9993954050785974,-1174.5835670942927,-1153.6044118793611,-2414.757564800967,-46.56758747223672,-33.6996697663327,-108.15036423628561,-135.19935101775965,-148.74501418875343,0.9939831528279182,-27.129185241814746,-22.618553319624453,-60.301748556698115
2016-12-28,1507,2015-12-30,2016-12-28,252,164,-1901.9166353733528,-1840.767704773763,-3421.182123415654,-4021.6548452728716,-4157.848905898771,0.9993954050785974,-1171.8263780797715,-1169.2329117570239,-2447.3714627697514,-50.88818473611478,-44.89000520435887,-89.47932520278323,-103.53415183962726,-111.17848530055733,1.0,-49.36088595486365,-49.08275161542139,-60.835312291641806
2016-12-29,1508,2015-12-31,2016-12-29,252,164,-1887.2669260904663,-1831.5973434380712,-3399.391375905429,-4022.034403449946,-4122.471704331799,0.9993957703927493,-1165.7535108303973,-1139.5392708570243,-2442.0563180230956,-50.290838751618516,-35.88493474851386,-116.35980228726649,-144.9092177378295,-161.3743491310311,0.9939903846153846,-29.251004845413284,-23.326826225488894,-65.01643120346668
2016-12-30,1509,2016-01-04,2016-12-30,252,164,-1888.9089948713192,-1830.6648752333822,-3395.565847235737,-4028.0658456831825,-4121.230069476629,0.9993954050785974,-1162.9933047637107,-1133.740988974181,-2411.814459084637,-249.6005770600864,-220.2678363455687,-435.93884112073243,-534.3074321550982,-558.1497450877082,1.0,-218.86142271553445,-200.66906098081463,-323.86269293712564
2017-01-03,1510,2016-01-05,2017-01-03,252,164,-1895.404630816871,-1824.0006143315586,-3378.8857749519207,-4027.7841921992504,-4150.2605765021835,0.9987908101571947,-1159.347573551674,-1185.5626952298198,-2346.0853973435705,-47.09459650600794,-34.64255187798483,-103.186978158065,-140.94686222904832,-146.73207787873554,0.990086741016109,-27.822349517647524,-23.88772533879945,-59.52206071718483
2017-01-04,1511,2016-01-06,2017-01-04,252,164,-1912.8019090816654,-1848.0973524920696,-3392.7898212572936,-4041.590554985823,-4155.819987299857,0.9987915407854985,-1171.7557120440174,-1179.1720410765208,-2392.815248622881,-50.78684549008407,-44.79634601427104,-87.98890658384735,-104.21348083254675,-111.78263728462198,1.0,-49.23736874070067,-49.52163137401071,-59.98433940463247
2017-01-05,1512,2016-01-07,2017-01-05,252,164,-1866.5389322225824,-1801.334149317167,-3323.1759180920158,-3922.8814108986867,-4071.0990764292837,0.9987929993964997,-1135.0569718476231,-1117.2801988575156,-2383.1769545625425,-50.621516122187906,-44.633116385002765,-89.23509311304939,-102.41666528960667,-110.27429592783265,1.0,-49.11363922423169,-49.100826889175494,-60.79109057307319
2017-01-06,1513,2016-01-08,2017-01-06,252,164,-1785.6646667744656,-1735.9247704697511,-3236.8488309244703,-3828.6914978605396,-3934.616613508933,0.9987908101571947,-1085.728957527229,-1054.9820974852482,-2213.8547537075383,-229.4793298902204,-208.46420217389,-391.7043675590421,-444.69583402551905,-464.44691133415364,1.0,-205.7808820857445,-190.2793268123317,-306.6210973096686
2017-01-09,1514,2016-01-11,2017-01-09,252,164,-1739.4745941829972,-1679.2215391088182,-3195.4804697722457,-3753.3605747737743,-3888.9781879802867,0.9987886129618413,-1072.0162555182367,-985.6133783962689,-2204.6544239693194,-45.03462590148475,-29.564834552924182,-106.91788325784077,-139.76964295143364,-159.59373981750403,0.9917582417582418,-24.58281088740527,-19.621346888285906,-54.397048724317656
2017-01-10,1515,2016-01-12,2017-01-10,252,164,-1753.5422500211632,-1697.789236290108,-3193.9707299162083,-3784.863052934866,-3898.167539482605,0.9987908101571947,-1077.5369135094988,-1018.3933188567291,-2215.067496043039,-44.83595716122785,-30.830851468260096,-106.92938372237052,-138.93800338192858,-149.7443470950783,0.9902642559109874,-25.057022097672228,-19.943512031547037,-56.790515383932735
2017-01-11,1516,2016-01-13,2017-01-11,252,164,-1743.5894796059777,-1695.0590665512404,-3175.7939638581097,-3777.6409492237053,-3868.837008464545,0.9987908101571947,-1061.8107489809836,-987.7263893812313,-2213.081591240663,-44.94786544120341,-29.23287206326186,-107.18138716313125,-138.65424444922644,-158.58955844917352,0.9930747922437673,-24.77282720676216,-20.644861721813392,-56.997088926599865
2017-01-12,1517,2016-01-14,2017-01-12,252,164,-1697.2630542865184,-1623.4882446127167,-3136.634773766073,-3700.7135493172987,-3838.8412764420577,0.9987900786448881,-1044.5905902236216,-1010.8362420738715,-2195.1453157629085,-50.68982685084535,-44.34852259522717,-88.9099547447334,-104.40241911135332,-112.16249508312107,1.0,-49.15706635898989,-48.73174295561391,-61.03174848097544
2017-01-13,1518,2016-01-15,2017-01-13,252,164,-1708.1962994455946,-1634.9961101541908,-3157.2846603424528,-3735.343104540869,-3873.473805133303,0.9987908101571947,-1065.116191842917,-1055.4514053674807,-2198.981654662888,-43.736879670062045,-28.105907882635087,-100.58166431265094,-138.9324895342524,-150.91090204281937,0.9898403483309144,-23.755919755036285,-20.362918500360696,-56.09367642382808
2017-01-17,1519,2016-01-19,2017-01-17,252,164,-1697.7251781249468,-1638.7293042541216,-3123.9739591703888,-3639.4860063618034,-3839.9733483571213,0.9987908101571947,-1064.4385354240615,-992.0943699413278,-2205.2825456290248,-50.7836441957453,-44.70142916113902,-87.53158974015992,-105.91827678335646,-111.60500824478234,1.0,-49.17316910908091,-48.87643912465981,-60.92295433016432
2017-01-18,1520,2016-01-20,2017-01-18,252,164,-1691.2162936857865,-1635.5058833101398,-3130.5982545439265,-3600.100332051352,-3774.132800849393,0.9987900786448881,-1060.2045794789851,-1013.0744106785917,-2172.2487110539105,-39.23639440812052,-27.4516324123307,-90.31254719014262,-112.57708397131148,-122.76622750437636,0.9881129271916791,-21.83902566752955,-18.40774067230277,-49.745607255550446
2017-01-19,1521,2016-01-21,2017-01-19,252,164,-1717.569667421873,-1679.862053087284,-3130.832394026612,-3624.0040870165185,-3789.0189722177633,0.9987900786448881,-1054.2133094611106,-1033.2739542928368,-2200.7084714126186,-214.966645419324,-199.04082811221934,-354.01218982670633,-407.30248294310644,-422.61701191988476,1.0,-195.04800570650812,-181.41066744450558,-289.3845784687131
2017-01-20,1522,2016-01-22,2017-01-20,252,164,-1732.9500075953354,-1707.9689773852433,-3169.4852543255156,-3661.0534137562336,-3816.4265419095445,0.9987900786448881,-1061.826652898107,-1024.006883428337,-2196.5035093746087,-50.563172960490206,-44.08505698741617,-88.91468921470528,-104.77466981967589,-110.73824494368309,1.0,-49.050074974412745,-48.7459795428273,-61.4375670838041
2017-01-23,1523,2016-01-25,2017-01-23,252,164,-1736.6650681054396,-1708.8072456199002,-3167.2209653244267,-3689.4831193327027,-3833.8933613938448,0.9987900786448881,-1060.1139336462652,-1001.6837657858516,-2208.2062845067812,-221.7001316389259,-202.81733285014795,-363.7873724591655,-419.61632218016234,-445.8348482361532,1.0,-199.9199251458926,-188.8799381328933,-289.72093419231305
2017-01-24,1524,2016-01-26,2017-01-24,252,164,-1696.882598658422,-1637.8570012482464,-3111.1387270374066,-3604.087631711103,-3786.8724337521344,0.9987908101571947,-1042.6905611234472,-967.1866168032566,-2155.9146007584372,-39.34275695917248,-26.451876948017308,-88.94607091922698,-122.04719739000903,-130.96419462698043,0.9912280701754386,-21.220201347180886,-16.75315921951056,-49.61755633261387
2017-01-25,1525,2016-01-27,2017-01-25,252,164,-1679.6702169718967,-1604.7867801878297,-3087.8106329048937,-3635.06332250523,-3789.2235093477816,0.9987893462469734,-1040.3330433706078,-960.4365663821054,-2108.761919879793,-37.541828844474736,-25.15984986390486,-85.78130676984438,-115.03214971033611,-123.26401278832763,0.9894894894894894,-20.27792002299929,-17.379650790324035,-48.43637526731613
2017-01-26,1526,2016-01-28,2017-01-26,252,164,-1703.6102636794296,-1633.8967418425568,-3125.283686759145,-3656.652952584219,-3819.579738460638,0.9987893462469734,-1052.973248102312,-989.9280885671876,-2148.1459452745944,-40.24079864929956,-26.215245580672008,-95.10902265739435,-127.01018389471274,-137.27336658022793,0.9864661654135338,-20.82868191205453,-15.995922827031254,-48.84326565776042
2017-01-27,1527,2016-01-29,2017-01-27,252,164,-1719.5466520942773,-1650.0557286316537,-3161.525526907977,-3721.3764509883617,-3863.202409319079,0.9987886129618413,-1067.7054863892236,-1026.858307855912,-2194.6233812519285,-50.73777456347129,-44.61399451961775,-89.0567071205615,-105.52528963397276,-111.85199100230221,1.0,-49.1978508105146,-48.51518788402858,-60.78616826269452
2017-01-30,1528,2016-02-01,2017-01-30,252,164,-1679.7986962207206,-1632.792871852581,-3065.958107467056,-3568.3009627343886,-3756.6595390636617,1.0,-1040.9225824921987,-974.97949515199,-2166.123007205402,-50.49274406975031,-44.247085280936105,-86.79188973376033,-104.76065529453038,-111.57487025674955,1.0,-48.9788525229182,-48.939216913481665,-60.22866359373524
2017-01-31,1529,2016-02-02,2017-01-31,252,164,-1704.861229519614,-1659.9834654875644,-3103.4096112550988,-3629.287166918583,-3807.8862299832913,0.9993946731234867,-1062.3442188918848,-1052.0509740093999,-2178.7449012040606,-55.727450712223785,-46.89740943991262,-104.44440980487369,-125.92909168187892,-138.18934168195923,1.0,-51.50828636593526,-49.03865663996185,-71.51498074970772
2017-02-01,1530,2016-02-03,2017-02-01,252,164,-1625.4688689264399,-1586.3765509538387,-3014.0909052325947,-3468.9495401414615,-3669.6953008023656,1.0,-1015.1133062407779,-897.9674708003639,-2110.3167065504153,-241.71039939950083,-215.14866198954417,-425.97808100334544,-499.692941157199,-533.5640123032651,1.0,-212.53378576599505,-194.1243728487126,-309.8304040206042
2017-02-02,1531,2016-02-04,2017-02-02,252,164,-1601.714129598208,-1567.475477582395,-2975.7984467127803,-3455.757708690037,-3604.066656245745,1.0,-998.6744797132668,-885.6697795798061,-2113.046945913614,-34.76398799041163,-22.645248260784456,-83.29213418594516,-110.58753216444322,-118.37073111456829,0.9845360824742269,-17.12181403392737,-12.041457875186696,-44.05043518832796
2017-02-03,1532,2016-02-05,2017-02-03,252,164,-1592.4120331788333,-1542.5411525993886,-2941.5161118460946,-3435.679239512698,-3605.15025064474,1.0,-999.6960116683416,-930.5397440280625,-2069.605921810536,-51.10438912171666,-44.595233307134194,-88.8199398560096,-108.16732950698352,-114.03318957968578,1.0,-49.419236949732635,-49.373704550299735,-61.280500180962996
2017-02-06,1533,2016-02-08,2017-02-06,252,164,-1682.2732318202077,-1628.8471229791517,-3122.934249088357,-3674.2621759897092,-3822.6391972911483,0.9993954050785974,-1038.998071700453,-1032.1931205474855,-2148.8751683814103,-55.940453168577584,-47.0424937509637,-104.9215213453488,-125.03480005398423,-138.15669076682022,1.0,-51.55772433533504,-49.707555622779054,-71.2096718423055
2017-02-07,1534,2016-02-09,2017-02-07,252,164,-1655.3834709901164,-1616.8900343587352,-3095.480600715196,-3637.3757256579947,-3822.904171862812,0.9993961352657005,-1034.4823282003665,-993.9243264587826,-2125.466905464203,-233.0387167825906,-213.66855800461946,-379.8721978461921,-470.4988526417219,-489.3228789778645,1.0,-208.1840331890006,-204.6344920795545,-293.7777902311288
2017-02-08,1535,2016-02-10,2017-02-08,252,164,-1647.6198478326469,-1596.6727173025208,-3119.7538113422324,-3610.596535372367,-3808.093825417585,0.9993954050785974,-1032.3692226464545,-945.1313322998324,-2147.618928819757,-50.67465010422023,-44.00596149234062,-89.04472503244214,-107.70227582743868,-114.2218081597766,1.0,-48.98039221998129,-48.74644917242463,-60.59746211916385
2017-02-09,1536,2016-02-11,2017-02-09,252,164,-1682.9431595419635,-1644.2516590359455,-3159.000581167665,-3658.0458262979523,-3873.8993920152825,0.9993954050785974,-1043.8854456849938,-970.47178644264,-2210.4582540032034,-55.63617902169418,-46.09349317481869,-103.83209546449,-128.08720284703935,-139.37441926612826,1.0,-51.14020459207347,-48.92520653783663,-69.52677551467535
2017-02-10,1537,2016-02-12,2017-02-10,252,164,-1666.9695569300236,-1605.8101030113203,-3165.9231226654065,-3658.646820007843,-3851.8267477363047,0.9993957703927493,-1046.0835964167447,-986.0473157561144,-2177.5935984826688,-43.13966277101993,-25.964300791848025,-108.09085942133922,-144.7393722443714,-162.59845180337697,0.9779005524861878,-20.079886369679098,-12.639495664127384,-56.12220481078764
2017-02-13,1538,2016-02-16,2017-02-13,252,164,-1607.9729047881046,-1528.7110337938286,-3067.7708771032194,-3522.749232141116,-3759.172547882037,0.9993957703927493,-1007.1526078217703,-910.8827130213649,-2049.1265692568777,-50.931209608323016,-44.79781510785823,-89.81240804992827,-107.82844754470429,-115.06508922248138,1.0,-49.14959829818109,-49.144595626540806,-63.22038735048228
2017-02-14,1539,2016-02-17,2017-02-14,252,164,-1575.3574384527883,-1495.474045662476,-3017.8831792075234,-3483.305521506935,-3670.3453570932797,0.9993957703927493,-987.1593814395427,-902.3286552421182,-2018.1636027072725,-50.909865317715415,-44.43379942609722,-91.87921030479409,-109.7106744275254,-115.37778514559065,1.0,-49.13236149183809,-48.83142389672781,-61.97793718589985
2017-02-15,1540,2016-02-18,2017-02-15,252,164,-1582.4637694256533,-1532.379125260582,-3000.4237201547926,-3495.3206646916638,-3651.000226768773,0.9993957703927493,-989.8772765378269,-913.6135403964893,-2045.0810630070193,-50.705511329962576,-44.41635567578054,-88.97425950198851,-107.82092996088218,-114.28808775644077,1.0,-48.954728205350094,-48.6964001900666,-61.90136888139931
2017-02-16,1541,2016-02-19,2017-02-16,252,164,-1576.2370581509063,-1531.654203138572,-2986.0321831691626,-3493.171647773793,-3659.4964934930013,0.9993957703927493,-986.3371611049445,-918.5683977592325,-2026.7773044820776,-50.779958404687044,-44.221265695204494,-89.98688397308378,-111.15406768857582,-114.85734431664977,1.0,-49.00230542617037,-48.5571304003101,-61.71752659541176
2017-02-17,1542,2016-02-22,2017-02-17,252,164,-1591.1127673569304,-1547.6190299794027,-2979.097563119586,-3503.6087543772314,-3661.6153453724423,0.9993954050785974,-999.1400986016063,-925.4024886172267,-2039.882085431852,-229.0325545360086,-213.15317674045772,-374.38471405452094,-432.4155317165786,-454.2191854968404,1.0,-205.8052782466518,-184.63505772208822,-308.02003022921355
2017-02-21,1543,2016-02-23,2017-02-21,252,164,-1563.1619618693016,-1486.0387931597093,-2956.810533188491,-3423.8135802282595,-3620.8284089219733,0.9993954050785974,-986.597348453646,-932.6856910035259,-2065.0230204753057,-55.55665666539551,-46.88923423605998,-103.10774128194728,-126.37838133454851,-133.473624757495,1.0,-51.285467624089975,-50.05249300801631,-70.65506871758846
2017-02-22,1544,2016-02-24,2017-02-22,252,164,-1541.1161081486166,-1490.4062100641752,-2905.535711255978,-3373.2397527608655,-3545.4168973289297,0.999395039322444,-961.5055170557164,-885.7898732380863,-2028.5836428299644,-29.384328445490954,-18.990161521519525,-69.64589738212375,-93.7784666603127,-102.6178948667737,0.9760869565217392,-12.858197525528833,-8.233792539375614,-36.95010155766809
2017-02-23,1545,2016-02-25,2017-02-23,252,164,-1553.4780665488572,-1492.1138196249026,-2910.943855897234,-3433.3051560741474,-3598.586903688595,0.999395039322444,-964.82879012467,-884.646007585059,-2050.9528717395706,-50.182705474873224,-43.76599414407762,-87.79134568231567,-105.40863059065752,-113.07100637364535,1.0,-48.42787283572818,-47.80878720469521,-60.332107475157905
2017-02-24,1546,2016-02-26,2017-02-24,252,164,-1556.5057503191151,-1490.7467262706336,-2937.8554322133223,-3422.4228894011017,-3598.2457001909497,1.0,-973.9033398226879,-908.1984983525333,-2014.4577390611846,-50.00364167220431,-43.85576971179545,-87.5032826256969,-105.06697879331136,-112.98515324656644,1.0,-48.21725770331481,-48.122775091064796,-60.08178670564696
2017-02-27,1547,2016-02-29,2017-02-27,252,164,-1563.201704114082,-1490.6309743913296,-2945.313794662527,-3460.8883831189028,-3614.991303172398,1.0,-970.766590080143,-915.9214866564239,-2036.6273784729694,-50.07383171397902,-43.789577087163536,-87.73331172728241,-106.9126929283616,-112.90553334014402,1.0,-48.34797677665384,-48.23328174125632,-59.64706862897742
2017-02-28,1548,2016-03-01,2017-02-28,252,164,-1563.8818988432056,-1505.5883817607648,-2944.4233897553872,-3401.122858449264,-3597.4190421037974,1.0,-971.515843992826,-872.1093677365589,-2011.6547077656069,-55.992883238604996,-47.794370696218365,-102.87417452644836,-129.31934527584878,-136.23000684293024,1.0,-51.44200511771274,-49.808862331277055,-72.4158263645387
2017-03-01,1549,2016-03-02,2017-03-01,252,164,-1548.2891498582771,-1494.4953085041998,-2924.0055195136742,-3387.4084639050625,-3581.134738523234,1.0,-964.116128547834,-848.423674214608,-1978.8615508420553,-50.06375574494622,-43.763968586431616,-86.54594515733537,-105.46220843893265,-113.2503675970657,1.0,-48.32815854794829,-47.64251013697343,-60.34879136340872
2017-03-02,1550,2016-03-03,2017-03-02,252,164,-1553.8829050925003,-1492.353233131664,-2945.25379254654,-3415.1257145368163,-3613.60422960845,0.999395039322444,-968.6139369158204,-880.399493482035,-2015.6064364812678,-259.49166689013884,-229.47717471131892,-449.7990938984981,-540.4875912292866,-563.6184004815726,1.0,-223.81835674376043,-206.91656481525337,-350.2059735546085
2017-03-03,1551,2016-03-04,2017-03-03,252,164,-1559.7318731179814,-1496.3792718182185,-2985.9786611936975,-3429.738269341986,-3644.5637231195174,0.999395039322444,-971.3255073971965,-901.3767832977533,-2042.9960309330845,-31.300630779466605,-19.630680439201317,-74.04977038695104,-100.2007808185061,-106.7556735339677,0.982646420824295,-13.226318695247633,-7.405069197179666,-36.92017694062796
2017-03-06,1552,2016-03-07,2017-03-06,252,164,-1566.1969830328494,-1496.582953859208,-2980.4230567881687,-3471.024259077321,-3657.992166804384,0.999395039322444,-976.980350215453,-922.7801791881428,-2026.1962653385392,-55.59933323201991,-46.15448589316731,-105.54139505578412,-125.28236236364774,-137.09908785066307,1.0,-51.0345209155398,-49.29109121364116,-70.30325527484116
2017-03-07,1553,2016-03-08,2017-03-07,252,164,-1570.7455061233109,-1505.0067557627528,-2998.24529121864,-3466.8643180369,-3671.927286545871,0.999395039322444,-980.8852837562824,-904.7939902211856,-2015.496869201167,-32.886523796657514,-19.914722168138123,-81.53499829735702,-103.10147127836363,-112.23434884805712,0.9850427350427351,-14.237794833288373,-7.134406981670905,-38.54720947357648
