date,window_start,window_end,n_days,n_assets,corr_diff_gamma,corr_diff_tmix_proxy,corr_diff_pi_min,corr_diff_lambda2,corr_ct_mean,corr_ct_median,corr_ct_q10,corr_ct_q90,corr_mfpt_mean,corr_mfpt_median,corr_mfpt_q10,corr_mfpt_q90,prec_diff_gamma,prec_diff_tmix_proxy,prec_diff_pi_min,prec_diff_lambda2,prec_ct_mean,prec_ct_median,prec_ct_q10,prec_ct_q90,prec_mfpt_mean,prec_mfpt_median,prec_mfpt_q10,prec_mfpt_q90
2018-07-03,2017-07-05,2018-07-03,252,167,0.0008389229495978645,15831.494718976543,0.00017059229975176552,0.9991610770504021,5825.202974896865,4375.718758991815,204.36852829432186,13347.881265373937,2912.601487448432,972.7517954647377,75.73177604775161,10453.22104921825,0.08075787675214996,133.49398670011092,0.0020797226425404514,0.91924212324785,422.73199454413475,412.0560419137313,328.3215907163178,523.2247585591577,211.3659972720674,204.07484054185795,149.80022359100928,271.42401142833205
2018-07-05,2017-07-06,2018-07-05,252,167,0.0008425996640042399,15750.579387047057,0.00017230184379570182,0.9991574003359958,5757.939584942035,4334.372013107481,205.41361071799435,13309.165967769872,2878.9697924710176,974.0099584564813,75.56796703365737,10391.26572749339,0.03198551104732272,373.5138443883535,0.000647843754669216,0.9680144889526773,515.9148407606386,461.89493621249306,313.2774376071265,726.907944140236,257.95742038031926,216.89629841926762,136.21847184137707,369.6081978736142
2018-07-06,2017-07-07,2018-07-06,252,167,0.0008538502139822102,15547.29919974474,0.0001716772044753406,0.9991461497860178,5730.596103220216,4328.699608026468,205.75467393412293,13291.825293470081,2865.298051610108,968.7145279275311,75.3860854794853,10367.409195002916,0.031922904032905874,374.73545562791395,0.0006378076546914507,0.9680770959670941,516.703406475924,462.6140096026145,313.0686338864157,723.1478570357493,258.351703237962,217.74387316583366,136.39902810870055,368.717149345637
2018-07-09,2017-07-10,2018-07-09,252,167,0.0008556541675746043,15514.610153544978,0.00017166414246091267,0.9991443458324254,5744.453891399689,4365.547730541528,204.52179705699135,13410.213356367527,2872.226945699845,1003.8988446525967,75.42148392017303,10353.55164467329,0.030497937308185286,391.55282267465117,0.0006514022227992881,0.9695020626918147,518.3865138871815,463.6779069096817,313.1742571984893,728.0445208807637,259.19325694359077,218.56075007824955,136.7341507317216,375.74267003937064
2018-07-10,2017-07-11,2018-07-10,252,167,0.0008595122694704527,15444.417877211008,0.00017174556075924986,0.9991404877305295,5783.99480723595,4377.53142981441,203.9692546167709,13425.136951385817,2891.9974036179756,995.371789408035,75.39170484889036,10405.524158409145,0.07923216321224924,136.02239059268723,0.002086686107325406,0.9207678367877508,422.61206710914627,411.44294788498104,328.35466754927603,520.5475430446071,211.30603355457313,204.1108832850802,150.43920773652542,272.83541772340993
2018-07-11,2017-07-12,2018-07-11,252,167,0.0008505151346515083,15607.508240779893,0.00017178758986033973,0.9991494848653485,5790.080309666637,4366.911635116469,204.7666172018892,13416.429235703506,2895.040154833318,1093.164412883626,75.58894252270298,10378.842421433346,0.07894482664979463,136.2494984928065,0.002131300646101792,0.9210551733502054,422.65247853512204,412.0552845937303,328.8082194247194,520.0193881540216,211.32623926756102,204.36298963530703,149.80232666904533,272.05141729451026
2018-07-12,2017-07-13,2018-07-12,252,167,0.0008560716250851641,15510.58840349198,0.0001711441396456494,0.9991439283749148,5829.635345767652,4347.610614207603,204.57712099097148,13336.583407394599,2914.817672883826,1089.3992311648994,75.63038733547263,10334.23561889073,0.07949111498801642,135.13264079002553,0.002162102606801485,0.9205088850119836,422.3592283997336,411.8662011580807,328.5294857728892,519.9792774911866,211.1796141998668,204.15024566250264,150.22093831533454,272.9997276631017
2018-07-13,2017-07-14,2018-07-13,252,167,0.0008554044351544166,15522.185736022162,0.00017121742191775712,0.9991445955648456,5808.179090366211,4366.515415977374,204.2637718830355,13336.659939269959,2904.0895451831057,1011.1678892561756,75.17209634272174,10319.11771883645,0.030485960895393793,392.238339152275,0.0006409286080891121,0.9695140391046062,517.468202886881,464.16868799398503,312.20934300066233,725.0573856625184,258.7341014434405,218.9831974633846,136.43092691007234,374.05094855519866
2018-07-16,2017-07-17,2018-07-16,252,167,0.0008490459740672085,15639.283702877621,0.00017109344662440102,0.9991509540259328,5800.012765849523,4368.902130660883,204.41752446060903,13307.061345818953,2900.0063829247615,1006.2852892776918,74.99914051966425,10310.949091221992,0.0793239972810148,135.17105421526614,0.002204756623388494,0.9206760027189852,421.9446092980777,411.4996111690279,328.57698036017814,519.2046534645082,210.97230464903885,203.1545630077345,150.06271750676115,272.41756153132116
2018-07-17,2017-07-18,2018-07-17,252,167,0.0008560882536339243,15512.8652920864,0.00017076681778067655,0.9991439117463661,5837.188226399135,4366.773167887092,202.70484768522127,13360.483434867225,2918.5941131995673,1083.017476665379,75.09386585817265,10330.780845711355,0.07951835520228223,134.79953340563918,0.002211980540808845,0.9204816447977178,422.15290633692115,412.28144785221957,328.25399440757286,519.7163131530533,211.07645316846057,202.9279213939309,149.595470522987,271.75306832551337
2018-07-18,2017-07-19,2018-07-18,252,167,0.0008420429886162317,15775.316608511499,0.00017023604952462636,0.9991579570113838,5889.762959213209,4371.096605067261,202.994846547821,13505.387917895958,2944.8814796066044,1094.5049202277817,74.90446822607392,10497.582000062992,0.07977996964588585,134.18913744847,0.002241892000694174,0.9202200303541141,421.77873121073014,412.0561428563181,328.41332143565785,519.8879863328764,210.8893656053651,202.31643097134307,149.64276556559798,272.13681152989943
2018-07-19,2017-07-20,2018-07-19,252,167,0.0008337424841170504,15928.797236595707,0.0001707440696934439,0.999166257515883,5913.591669954882,4425.353869841269,201.85011584938704,13524.909014072158,2956.795834977441,1018.7194731653725,74.80973161540982,10498.959571926845,0.0793516829706804,135.04461881631244,0.0022186694863963836,0.9206483170293196,422.0955091562806,412.6097427521865,329.1090162579149,518.8576026683669,211.0477545781403,202.87943259731645,149.69919815375158,269.8006810697604
2018-07-20,2017-07-21,2018-07-20,252,167,0.0008248089667539649,16101.190345412526,0.0001707626484661289,0.999175191033246,5889.421011400493,4339.201081275963,200.71377160769524,13497.537056067393,2944.7105057002464,1018.5082232838599,75.12994863068393,10515.632439453053,0.07851546156415579,136.4744293595706,0.002220145317552283,0.9214845384358442,422.1869765720453,412.8479991969011,328.6021715433885,518.8259932591427,211.09348828602265,204.14476657155438,148.68307109504408,270.0357180359498
2018-07-23,2017-07-24,2018-07-23,252,167,0.0008267872608509474,16064.562966916526,0.00017049478875469582,0.999173212739149,5902.040522545931,4385.311827728818,200.3937361748318,13539.292843653857,2951.0202612729654,1015.6836016910092,75.52897896010005,10510.877853345266,0.07853710477818387,136.60568224195947,0.002190896203449921,0.9214628952218161,422.4533975985248,413.09824415100474,329.21381024722217,519.6050324710459,211.2266987992624,202.94918578880936,149.50298201650176,271.7116730862222
2018-07-24,2017-07-25,2018-07-24,252,167,0.0008289224918798244,16023.864361680873,0.00017039839029475037,0.9991710775081202,5912.258472269104,4443.7943984204785,200.0091671724166,13464.170950480284,2956.1292361345522,996.6065968381761,75.32336377490523,10491.153482635149,0.07910692041685208,135.46075725123944,0.002218967774894045,0.9208930795831479,422.38883715197073,413.128881457098,329.06588476071227,520.2257905058412,211.19441857598537,203.30690365340905,149.58450506656501,272.7304095284131
2018-07-25,2017-07-26,2018-07-25,252,167,0.0008213749466788878,16168.95345756556,0.0001706999709964749,0.9991786250533211,5773.571381889627,4301.031015335655,201.951270704561,13346.562306141526,2886.7856909448137,1010.5389938553909,75.84037422004931,10425.8663973274,0.07855640448856882,136.2165369301419,0.002252958163088262,0.9214435955114312,421.5902420282978,412.9090366890148,327.9528636720701,517.5123794200556,210.7951210141489,203.0956214747119,149.43996416275192,269.36074796947145
2018-07-26,2017-07-27,2018-07-26,252,167,0.0016008745134161728,8285.848304592984,0.0001734826112631103,0.9983991254865838,4778.758491967573,4228.343298611086,202.59160235157765,10819.907106717272,2389.3792459837864,706.5387770306404,77.44096668089797,6350.50499357032,0.07873293371036116,135.85648442100154,0.0022626707942833726,0.9212670662896388,420.78823748603395,411.94598159792037,327.02025746307,518.365313763088,210.39411874301697,202.04743255909523,148.67106596525463,268.7645599857649
2018-07-27,2017-07-28,2018-07-27,252,167,0.003677297202499985,3608.9016157647425,0.00017237579156325123,0.9963227027975,3850.3924373078867,3323.903022432129,202.3404339498823,9386.787380948446,1925.1962186539436,490.6747128627771,77.38547070636044,5683.610822374114,0.07986742218574161,133.55142176790037,0.0023315136203388154,0.9201325778142584,420.3687364202151,411.52079274959306,326.86732377371237,519.8195823309663,210.18436821010755,200.62900224986382,147.79289321283824,274.37611870576404
2018-07-30,2017-07-31,2018-07-30,252,167,0.0030640466400143618,4333.173750364758,0.0001713373248916732,0.9969359533599856,3895.9205415313163,3280.3381272053402,199.94533311695483,9348.381398324185,1947.9602707656582,614.9142248824191,77.73813092148363,5775.512749522859,0.08015831782525373,132.97558777976224,0.002348615573081048,0.9198416821747463,420.5983217269757,411.13384393531373,326.3811576701139,521.5854790727932,210.29916086348786,198.66164882478466,147.43009316141476,274.3149520977439
2018-07-31,2017-08-01,2018-07-31,252,167,0.0030608314951376947,4338.719379080276,0.00017081683121268742,0.9969391685048623,3879.7844881795977,3232.254109744823,201.3070843963524,9303.681259713354,1939.8922440897984,614.1227526566835,78.97109878422727,5765.067446112062,0.03102533183708045,383.7715178876627,0.0006745474704306066,0.9689746681629196,516.5338347603945,465.5528094029388,314.07023737277956,733.0520272451316,258.2669173801972,217.37189968159072,134.68761084004157,374.98618526521494
2018-08-01,2017-08-02,2018-08-01,252,167,0.0024823917121220562,5347.779145416363,0.0001716398034703028,0.9975176082878779,4002.9857751365817,3773.012858223847,203.28640426026027,9715.395942838004,2001.4928875682908,661.9310205393932,78.84640820583124,5738.336512026479,0.07986525022606805,133.44418846208868,0.0023522491657186877,0.920134749773932,421.0440599127952,411.72612031340645,327.67018545041407,520.4782862518514,210.5220299563976,198.06774164575629,148.4595303024179,275.1381106846262
2018-08-02,2017-08-03,2018-08-02,252,167,0.0020738226034630047,6396.010405668314,0.00017355417399451611,0.997926177396537,4197.2772313835985,4120.984845672411,203.16692474396382,10229.279349209966,2098.6386156917993,780.5643047590447,78.76876437241266,5662.722367238655,0.03159116737786072,378.5239225716473,0.0006407684437562562,0.9684088326221393,511.81127845499486,465.32316539555575,315.2011353383284,722.3302488074771,255.90563922749737,217.95182345418232,136.53205438394556,372.5788263671349
2018-08-03,2017-08-04,2018-08-03,252,167,0.002030319456389207,6531.383610392258,0.000174144518857701,0.9979696805436108,4254.826048383484,4151.925398809342,202.13280451732,10285.766244795403,2127.413024191742,785.719304155712,78.60105324178173,5866.738656918362,0.03191217337644159,377.3444716597156,0.0005892193597315607,0.9680878266235584,512.6570198428681,464.525123380242,315.48351173565754,721.2492562517024,256.32850992143403,216.9479522544306,137.05140852462426,369.7406340281362
2018-08-06,2017-08-07,2018-08-06,252,167,0.0020288911717911695,6546.849373890053,0.0001703467126367231,0.9979711088282088,4304.400393640875,4174.360927442915,202.0212900767489,10310.647214970882,2152.2001968204377,792.9735665893245,79.45625891257616,5989.890737964747,0.08168368973532647,130.59471615143215,0.002329065676120804,0.9183163102646735,417.7739869173623,411.14345289406634,327.19753957847985,515.6587294813157,208.88699345868113,200.86883935839938,148.34349116643108,274.32152296056944
2018-08-07,2017-08-08,2018-08-07,252,167,0.0014304008060107565,9273.183977299435,0.00017352313067930933,0.9985695991939892,4833.8094120606265,4219.205934316084,202.1804652357681,11992.40928059806,2416.904706030313,816.2729650066331,78.93205194158952,5897.761351706258,0.08086833581172959,131.89527056671446,0.0023321123218851426,0.9191316641882704,417.7754818287718,411.55117000147237,327.052154451756,515.2555855713404,208.8877409143859,200.8149481781139,148.25383429088592,274.85945338110395
2018-08-08,2017-08-09,2018-08-08,252,167,0.0020445309561463176,6485.356500056331,0.00017436810628461167,0.9979554690438537,4339.209654062291,4197.9472263352445,202.4689187294553,10365.22099706668,2169.6048270311453,788.711193033722,79.12744639822338,6119.496462704217,0.03165411785242578,378.66505601922336,0.0006228915546945611,0.9683458821475742,511.9389467238908,464.38082177409973,315.27608385674455,724.6232361009314,255.9694733619454,217.23132828882,135.9720125831833,370.85001680630006
2018-08-09,2017-08-10,2018-08-09,252,167,0.0020456792572732807,6480.191133340613,0.00017491290412345088,0.9979543207427267,4334.126515344437,4201.363594571959,202.15891479239787,10357.834271046462,2167.0632576722196,784.6334817993713,79.53001459114523,6144.8931592443,0.031902885483196974,375.11427760755345,0.000634890728083354,0.968097114516803,511.3991954612934,464.8269935955949,314.85399635345794,726.1687305264775,255.69959773064667,217.17223307257532,136.1435642241876,371.7848073633384
2018-08-10,2017-08-11,2018-08-10,252,167,0.0023760101095934294,5591.914640855522,0.00016973442765535508,0.9976239898904066,4086.055290446925,3735.5416983688947,202.7957279343307,9849.090669584883,2043.0276452234627,689.9916849507615,78.77478411669394,5777.570853244681,0.08247978283887403,129.3561964778985,0.002324847558400586,0.917520217161126,417.36290520573465,411.17654793940125,327.2467011277916,513.5447404573325,208.68145260286735,201.74095912185857,148.63237678522108,274.5507324348673
